date,agent_id,program,channel,shift,work_mode,status
2026-07-07,A1155,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1156,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1157,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1159,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1162,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1163,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1165,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1166,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1167,RetailVoice,voice,14:00-23:00,Office,Leave
2026-07-07,A1168,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1169,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1171,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1172,RetailVoice,voice,09:00-18:00,WFH,Working
2026-07-07,A1174,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1175,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1176,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1177,RetailVoice,voice,22:00-07:00,WFH,Working
2026-07-07,A1179,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-07,A1180,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1181,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1183,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1184,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1185,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1186,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1187,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1188,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1189,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1191,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1193,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1195,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1196,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1197,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1198,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-07,A1199,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1201,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1203,RetailVoice,voice,06:00-15:00,Office,Leave
2026-07-07,A1204,RetailVoice,voice,06:00-15:00,Office,Leave
2026-07-07,A1205,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1206,RetailVoice,voice,06:00-15:00,Office,Leave
2026-07-07,A1207,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1208,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1209,RetailVoice,voice,13:30-22:30,Office,Leave
2026-07-07,A1210,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-07,A1212,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-07,A1215,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1216,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1217,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-07,A1218,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1219,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1221,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1222,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-07,A1223,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1224,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1225,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1227,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1228,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1229,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1230,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1231,RetailVoice,voice,09:00-18:00,Office,Leave
2026-07-07,A1233,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1234,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1236,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1237,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1238,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1239,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1241,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1243,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1244,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1245,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1246,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1248,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1249,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1250,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-07,A1252,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-07,A1254,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1255,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1256,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1257,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-07,A1258,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1259,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1261,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1262,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1264,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1266,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1267,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-07,A1268,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1274,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1275,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1276,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1277,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1278,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1279,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1280,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1281,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1282,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1285,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1286,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1287,RetailVoice,voice,09:00-18:00,Office,Leave
2026-07-07,A1289,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1291,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1292,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1295,RetailVoice,voice,22:00-07:00,WFH,Working
2026-07-07,A1296,RetailVoice,voice,22:00-07:00,WFH,Leave
2026-07-07,A1298,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1300,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-07,A1301,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-07,A1302,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1304,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1305,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1306,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1307,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1308,RetailVoice,voice,09:00-18:00,WFH,Working
2026-07-07,A1309,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1310,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1311,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1312,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1313,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1314,RetailVoice,voice,09:00-18:00,WFH,Working
2026-07-07,A1316,RetailVoice,voice,09:00-18:00,WFH,Working
2026-07-07,A1317,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1318,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1319,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1320,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1321,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1322,RetailVoice,voice,09:00-18:00,WFH,Working
2026-07-07,A1323,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-07,A1324,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1326,RetailVoice,voice,14:00-23:00,WFH,Leave
2026-07-07,A1327,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-07,A1329,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1330,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1331,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1332,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1333,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1334,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1335,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1338,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1339,RetailVoice,voice,22:00-07:00,WFH,Working
2026-07-07,A1340,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1341,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1342,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1343,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1344,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1346,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1347,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1348,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1349,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1350,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1351,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-07,A1352,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1353,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1355,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1356,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-07,A1357,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1360,RetailVoice,voice,22:00-07:00,WFH,Working
2026-07-07,A1361,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1362,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-07,A1363,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1364,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1367,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1369,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1371,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1372,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1373,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1375,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1376,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1379,RetailVoice,voice,14:00-23:00,Office,Leave
2026-07-07,A1382,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1384,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1385,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1386,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-07,A1387,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1388,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1389,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1393,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1394,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-07,A1395,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1397,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1398,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1399,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1400,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1401,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1405,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1408,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1410,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-07,A1412,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1413,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-07,A1414,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1415,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-07,A1416,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-07,A1419,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1002,RetailVoice,voice,22:00-07:00,Office,Leave
2026-07-08,A1004,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1005,RetailVoice,voice,22:00-07:00,Office,Leave
2026-07-08,A1006,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-08,A1007,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1009,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1010,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1011,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1012,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1013,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-08,A1014,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1015,RetailVoice,voice,09:00-18:00,WFH,Working
2026-07-08,A1017,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-08,A1018,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-08,A1019,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1020,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1021,RetailVoice,voice,09:00-18:00,WFH,Working
2026-07-08,A1022,RetailVoice,voice,22:00-07:00,WFH,Working
2026-07-08,A1025,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1026,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1027,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1029,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-08,A1030,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1031,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1032,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1033,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1034,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-08,A1035,RetailVoice,voice,06:00-15:00,Office,Leave
2026-07-08,A1036,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1037,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1038,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1039,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1040,RetailVoice,voice,09:00-18:00,WFH,Working
2026-07-08,A1041,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1042,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1044,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-08,A1045,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-08,A1046,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1047,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1048,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-08,A1049,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1050,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1052,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1053,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1054,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1055,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1056,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-08,A1057,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1059,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1060,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1061,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1062,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-08,A1064,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1065,RetailVoice,voice,13:30-22:30,Office,Training
2026-07-08,A1066,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1067,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1068,RetailVoice,voice,06:00-15:00,Office,Leave
2026-07-08,A1069,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1070,RetailVoice,voice,09:00-18:00,Office,Leave
2026-07-08,A1071,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1073,RetailVoice,voice,09:00-18:00,Office,Leave
2026-07-08,A1074,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1075,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1076,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1077,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1080,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1081,RetailVoice,voice,09:00-18:00,Office,Leave
2026-07-08,A1082,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1083,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1084,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1085,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1088,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-08,A1089,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1091,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-08,A1093,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1095,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1096,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1099,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1101,RetailVoice,voice,13:30-22:30,Office,Leave
2026-07-08,A1102,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1103,RetailVoice,voice,22:00-07:00,WFH,Working
2026-07-08,A1104,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1106,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1109,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1111,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1112,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1113,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1114,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1117,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1118,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1119,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1120,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1122,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1125,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1126,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1127,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1129,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1130,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1131,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1132,RetailVoice,voice,13:30-22:30,Office,Leave
2026-07-08,A1134,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1135,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1136,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1138,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1139,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1140,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1141,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1142,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1143,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1144,RetailVoice,voice,13:30-22:30,Office,Leave
2026-07-08,A1146,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1147,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1149,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1151,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1152,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1153,RetailVoice,voice,13:30-22:30,Office,Leave
2026-07-08,A1154,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1155,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1156,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1157,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1159,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1161,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1163,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1165,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1166,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1167,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1168,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1171,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1172,RetailVoice,voice,09:00-18:00,WFH,Working
2026-07-08,A1173,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1174,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1175,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1176,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1177,RetailVoice,voice,22:00-07:00,WFH,Working
2026-07-08,A1178,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1179,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-08,A1180,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-08,A1182,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1183,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1184,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-08,A1185,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1187,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-08,A1191,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-08,A1196,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-08,A1197,RetailVoice,voice,22:00-07:00,Office,Leave
